PU_ID,pcd,oseast1m,osnrth1m,msoa01,lat,long,closest_Supermarket,mean_closest_3_Supermarket,mean_closest_5_Supermarket,Supermarket_count400m,Supermarket_count800m,Supermarket_count1km,Supermarket_count1.6km,Supermarket_count2km
11075,BD215DD,405824,439656,E02002193,53.853118,-1.912952,0.9864709828474428,1.3404529425242628,1.55585355202208,0,0,1,2,5
11076,BD215DE,405827,439659,E02002193,53.853131,-1.912903,0.9864344884481685,1.337878291649188,1.552780438473155,0,0,1,2,5
11077,BD215DF,406020,439859,E02002193,53.854926,-1.909965,1.0183319694480775,1.1829539359368633,1.3605603503158432,0,0,0,3,5
11078,BD215DG,405972,439770,E02002193,53.854127,-1.910697,1.0254389304098026,1.2507733639389558,1.4406523846122312,0,0,0,3,5
11079,BD215DH,405986,439859,E02002193,53.854927000000004,-1.910482,0.9888923096070674,1.1792162608676244,1.36202071754167,0,0,1,3,5
11080,BD215DJ,406008,439876,E02002193,53.855079,-1.910147,0.9995503989294386,1.1678948292306002,1.3462669082703336,0,0,1,4,5
11081,BD215DL,406113,439842,E02002193,53.854773,-1.908552,1.0743677210340972,1.210334867799378,1.3748618304828055,0,0,0,3,5
11082,BD215DN,406257,439925,E02002193,53.855517,-1.906361,0.9897600719366285,1.1758645690381178,1.3118895479139294,0,0,1,5,5
11083,BD215DP,406020,439763,E02002193,53.854064,-1.909967,1.0689246933250256,1.2615720769442864,1.4447985348120538,0,0,0,3,5
11084,BD215DQ,405989,439796,E02002193,53.854361,-1.910438,1.0248170568447814,1.2308813338434013,1.416871313070848,0,0,0,3,5
11085,BD215DR,406109,439975,E02002193,53.855968,-1.90861,0.9422128209698699,1.1045434074817981,1.2598860870274924,0,0,1,5,5
11086,BD215DS,406094,439970,E02002193,53.855923,-1.908838,0.9487175554399739,1.1058601143790314,1.2640041912304691,0,0,1,5,5
11087,BD215DT,406091,440011,E02002193,53.856292,-1.908883,0.9083242813004615,1.0739519722515338,1.2292556049392713,0,0,1,5,5
11088,BD215DU,406074,440033,E02002193,53.856504,-1.909144,0.8886934229530451,1.0546522916536312,1.2108810028976742,0,0,2,5,5
11089,BD215DW,406171,439977,E02002193,53.855985,-1.907667,0.9363893421008165,1.1150005035781998,1.2602468992411144,0,0,1,5,5
11090,BD215DX,406099,440038,E02002193,53.856534,-1.908761,0.8805827615846225,1.054873567360481,1.206576485526084,0,0,1,5,5
11091,BD215DY,405900,439700,E02002193,53.853499,-1.911793,1.0117692424658895,1.3046789176004585,1.5080832558806196,0,0,0,2,5
11092,BD215DZ,405595,439703,E02002193,53.853529,-1.916429,0.8034208112813608,1.3144379500777967,1.5585004027943865,0,0,1,2,5
11093,BD215EA,405545,439447,E02002193,53.851229,-1.917194,1.0021561754537065,1.3035064334375466,1.3035064334375466,0,0,0,1,2
11094,BD215EB,405603,439380,E02002193,53.850626,-1.916313,1.0873463109791655,1.3658826786647889,1.3658826786647889,0,0,0,1,2
11095,BD215ED,405428,439825,E02002193,53.854627,-1.918966,0.6113362413598592,1.2421772115597376,1.5053849809462312,0,1,1,2,5
11096,BD215EE,405489,439761,E02002193,53.854065,-1.918042,0.6971549325652082,1.282432730512283,1.5388035084379241,0,1,1,2,5
11097,BD215EF,405576,439693,E02002193,53.853439,-1.916718,0.8009918851024648,1.325602858608101,1.572162623696421,0,0,1,2,5
11098,BD215EG,405549,439658,E02002193,53.853125,-1.917129,0.816354089840922,1.359868008583475,1.505664580617474,0,0,1,2,4
11099,BD215EH,405550,439573,E02002193,53.852361,-1.917115,0.8910667763978185,1.434062005445998,1.434062005445998,0,0,1,2,3
11100,BD215EJ,405530,439537,E02002194,53.852038,-1.91742,0.9142166045308957,1.4692085034842441,1.4692085034842441,0,0,1,2,3
11101,BD215EL,405514,439524,E02002194,53.851921,-1.917664,0.9192219536107696,1.4835519972114521,1.4835519972114521,0,0,1,2,3
11102,BD215EN,405509,439509,E02002194,53.851786,-1.91774,0.930875394454059,1.4978123770615372,1.4978123770615372,0,0,1,2,3
11103,BD215EP,405508,439483,E02002193,53.851553,-1.917755,0.9543374665180028,1.2710515961550335,1.2710515961550335,0,0,1,2,2
11104,BD215EQ,405572,440985,E02002191,53.865052,-1.916756,0.6301269713319689,0.7637179387934209,0.8678008516093904,0,2,4,5,5
11105,BD215ER,405489,439496,E02002194,53.85167,-1.918044,0.9350133688883812,1.259745600428504,1.259745600428504,0,0,1,2,2
11106,BD215ES,405545,439448,E02002193,53.851238,-1.917194,1.0012442259508916,1.3025937458902266,1.3025937458902266,0,0,0,1,2
11107,BD215ET,405495,439233,E02002193,53.849306,-1.917957,1.1843584761380315,1.6622563602387355,1.6622563602387355,0,0,0,1,3
11108,BD215EU,405421,439305,E02002193,53.849954,-1.919081,1.0943057159678917,1.6019076491163708,1.6019076491163708,0,0,0,1,3
11109,BD215EW,405499,439512,E02002194,53.851813,-1.917892,0.9241352714835637,1.244915322076742,1.244915322076742,0,0,1,2,2
11110,BD215EX,405472,439354,E02002193,53.850393,-1.918305,1.0622113725619775,1.589795578540554,1.589795578540554,0,0,0,1,3
11111,BD215EY,405447,439297,E02002193,53.849881,-1.918686,1.1090829545169287,1.6132795473374462,1.6132795473374462,0,0,0,1,3
11112,BD215EZ,405479,439330,E02002193,53.850178,-1.918199,1.0871917954068637,1.6045920887204952,1.6045920887204952,0,0,0,1,3
11113,BD215FB,405448,439450,E02002194,53.851257,-1.918668,0.9635958696466066,1.5332937613760422,1.5332937613760422,0,0,1,1,3
11114,BD215FD,405389,439402,E02002193,53.850826,-1.919566,0.9923235359498432,1.5425458489308532,1.5425458489308532,0,0,1,1,3
11115,BD215FE,405375,439375,E02002193,53.850583,-1.919779,1.0150256154403199,1.553140951661684,1.553140951661684,0,0,0,1,3
11116,BD215FF,405461,439529,E02002194,53.85198,-1.918472,0.8939535782130971,1.230976948545308,1.230976948545308,0,0,1,2,2
11117,BD215FG,405369,439331,E02002193,53.850188,-1.919871,1.0564681727340395,1.5748446938941647,1.5748446938941647,0,0,0,1,3
11118,BD215FL,406290,439977,E02002193,53.855984,-1.905858,0.9405104996755751,1.1448133113623282,1.2710968312485202,0,0,1,5,5
11119,BD215FN,406326,440021,E02002193,53.856379,-1.90531,0.9011370594976105,1.1223244971976254,1.238722414821582,0,0,1,5,5
11120,BD215FP,406231,440051,E02002193,53.85665,-1.906754,0.8626314392601281,1.07284128115869,1.2017370925031579,0,0,1,5,5
11121,BD215HA,405544,439270,E02002193,53.849638,-1.917212,1.1654960317392764,1.4669376165775407,1.4669376165775407,0,0,0,1,2
11122,BD215HB,405495,439233,E02002193,53.849306,-1.917957,1.1843584761380315,1.6622563602387355,1.6622563602387355,0,0,0,1,3
11123,BD215HF,405433,439050,E02002193,53.847662,-1.918903,1.3446642703663991,1.617491513277709,1.617491513277709,0,0,0,1,2
11124,BD215HH,405402,439125,E02002193,53.848336,-1.919373,1.2647213131753572,1.697320326943586,1.697320326943586,0,0,0,1,3
11125,BD215HJ,405458,439102,E02002193,53.848129,-1.918522,1.300021922892072,1.7260989479325326,1.7260989479325326,0,0,0,1,3
11126,BD215HL,405271,438838,E02002193,53.845758,-1.921369,1.5291494367784988,1.6220957093859714,1.6220957093859714,0,0,0,1,2
11127,BD215HN,405384,438869,E02002193,53.846035,-1.919651,1.5128000528820722,1.6706528634615179,1.6706528634615179,0,0,0,1,2
11128,BD215HP,405400,439500,E02002194,53.851706,-1.919397,0.9011531501359799,1.4957456043650126,1.4957456043650126,0,0,1,1,3
11129,BD215HQ,405400,439100,E02002193,53.848111,-1.919404,1.2887501697381072,1.711282482082271,1.711282482082271,0,0,0,1,3
11130,BD215HR,405998,441018,E02002190,53.865344,-1.910277,0.22588713996153034,0.4448510427356437,0.6200034132369826,1,4,4,5,6
11131,BD215HS,406014,441006,E02002190,53.865236,-1.910034,0.2061674077054858,0.4345529124591284,0.6138860116309965,1,4,4,5,6
11132,BD215HT,405989,440963,E02002190,53.864849,-1.910415,0.21489765005695152,0.4675223890467775,0.6338994798566996,1,4,4,5,6
11133,BD215HU,406354,441168,E02002190,53.866688,-1.904861,0.18031361568112103,0.24574955218085975,0.5038378314645036,4,4,4,6,6
11134,BD215HW,405154,438565,E02002193,53.843305,-1.923152,1.6191741722248412,1.7076427636736728,1.7076427636736728,0,0,0,0,2
11135,BD215HX,406389,441205,E02002190,53.86702,-1.904328,0.13637961724538647,0.20957428514689458,0.4980090021070629,4,4,4,6,6
11136,BD215HZ,406396,441103,E02002190,53.866103,-1.904224,0.18045719714104788,0.26015490302246813,0.5197598537200704,4,4,4,5,6
11137,BD215JA,406401,441176,E02002190,53.866759,-1.904146,0.13380732416426144,0.22498306006366367,0.5027343301764587,4,4,4,6,6
11138,BD215JB,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11139,BD215JE,406360,440953,E02002190,53.864769,-1.904777,0.1668652150689292,0.3207993584787953,0.5661075465504773,2,4,4,5,6
11140,BD215JF,406300,441000,E02002190,53.865178,-1.905686,0.13406341782902598,0.2949415599218247,0.5408607547668897,2,4,4,5,6
11141,BD215JG,406489,441084,E02002190,53.865931,-1.90281,0.1512256591984511,0.27822147163807,0.5475605103124059,4,4,4,6,6
11142,BD215JH,406415,440994,E02002190,53.865137,-1.90394,0.23162469643800937,0.3095001462622964,0.5615018488325815,2,4,4,5,6
11143,BD215JJ,406019,440834,E02002190,53.863704,-1.909965,0.19565786465153912,0.5060113376772563,0.6622839690730458,1,4,4,5,5
11144,BD215JL,406043,440566,E02002193,53.861281,-1.909602,0.38004473420901386,0.705078577054809,0.8082553403654763,1,1,5,5,5
11145,BD215JN,406043,440566,E02002193,53.861295,-1.909605,0.38004473420901386,0.705078577054809,0.8082553403654763,1,1,5,5,5
11146,BD215JP,406153,440728,E02002190,53.862735,-1.907926,0.1903943276465977,0.5138888961213002,0.6847482633503869,1,4,4,5,5
11147,BD215JQ,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11148,BD215JR,406000,440700,E02002190,53.862485,-1.910253,0.29081437378506586,0.6148059305391478,0.7360734117371059,1,2,5,5,5
11149,BD215JT,406055,440761,E02002190,53.863033,-1.909416,0.2086935552430884,0.5338804031794644,0.6859927427278634,1,3,4,5,5
11150,BD215JU,405982,440832,E02002190,53.863672,-1.9105240000000001,0.23068810112357335,0.5347961883679081,0.6781517589502615,1,3,5,5,5
11151,BD215JX,406025,440715,E02002190,53.86262,-1.909873,0.2629315500277591,0.5880166511209397,0.7203699217648868,1,3,5,5,5
11152,BD215JY,406000,440700,E02002190,53.862485,-1.910253,0.29081437378506586,0.6148059305391478,0.7360734117371059,1,2,5,5,5
11153,BD215JZ,405979,440740,E02002190,53.862859,-1.910575,0.2790877998050076,0.598102765274953,0.7215663593442542,1,3,5,5,5
11154,BD215LA,406030,440706,E02002190,53.862553,-1.9098,0.26659519875646676,0.5922975950605202,0.72409105356621,1,3,5,5,5
11155,BD215LB,405900,440600,E02002193,53.861588,-1.911776,0.4321724192958176,0.707155353124465,0.8221226712024134,0,1,4,5,5
11156,BD215LD,406006,440650,E02002193,53.862036,-1.910163,0.3256270873253636,0.6514608256886992,0.763218575268289,1,2,5,5,5
11157,BD215LE,405981,440588,E02002193,53.861479,-1.910544,0.3907863866615622,0.7029380326385778,0.8069753981375302,1,1,4,5,5
11158,BD215LG,406000,440600,E02002193,53.861587,-1.910255,0.37036873518157554,0.6961635929176129,0.7950872614560612,1,1,5,5,5
11159,BD215LH,405991,440566,E02002193,53.861281,-1.910393,0.4040519768544636,0.7123442089567572,0.8184410154113019,0,1,4,5,5
11160,BD215LJ,405975,440444,E02002193,53.860185,-1.910638,0.5193168589599224,0.7745375122020598,0.9020871917329818,0,1,3,5,5
11161,BD215LL,406000,440500,E02002193,53.860688,-1.910257,0.45800982522212336,0.7447100796829271,0.8597466824169887,0,1,4,5,5
11162,BD215LN,406000,440500,E02002193,53.860688,-1.910257,0.45800982522212336,0.7447100796829271,0.8597466824169887,0,1,4,5,5
11163,BD215LP,406042,440689,E02002190,53.8624,-1.909618,0.27296886269316506,0.5995004766774491,0.7308949881673402,1,2,5,5,5
11164,BD215LQ,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11165,BD215LR,406093,440644,E02002193,53.861981,-1.90884,0.2887663415289254,0.6137800447376156,0.7485771502231983,1,2,5,5,5
11166,BD215LT,406200,440700,E02002193,53.862483,-1.907212,0.21300938946440834,0.5257104680966962,0.6996323424992473,1,3,4,5,5
11167,BD215LU,406100,440500,E02002193,53.860687,-1.908737,0.4244679022022749,0.743249387181005,0.8463366113892626,0,1,4,5,5
11168,BD215LW,406100,440610,E02002193,53.861675,-1.908734,0.31845407832213424,0.64165556568792,0.7700962184605545,1,2,5,5,5
11169,BD215LX,406145,440551,E02002193,53.861145,-1.908051,0.36585926255870577,0.6813196671738273,0.8066817800266854,1,2,4,5,5
11170,BD215LY,406102,440411,E02002193,53.859887,-1.908708,0.5110968597046943,0.8008038721792521,0.9109260682379766,0,1,3,5,5
11171,BD215LZ,405990,440238,E02002193,53.858333,-1.910414,0.7063207486687617,0.899458178351284,1.05021290351041,0,1,2,5,5
11172,BD215NA,406012,440185,E02002193,53.857857,-1.910081,0.7513853871349908,0.9370899613447917,1.089626092579518,0,1,2,5,5
11173,BD215NB,406000,440100,E02002193,53.857093,-1.910265,0.8367634074217155,0.9958628289712773,1.1585343633415142,0,0,2,5,5
11174,BD215ND,406161,440135,E02002193,53.857405,-1.907816,0.778879323130355,0.9950015896057409,1.1272822621670415,0,1,1,5,5
11175,BD215NE,406241,440203,E02002193,53.858016,-1.906599,0.7113009208485533,0.9652766537119144,1.0766962361143078,0,1,1,5,5
11176,BD215NF,406285,440213,E02002193,53.858105,-1.905929,0.7053857100905858,0.970552336555591,1.073289509451693,0,1,1,5,5
11177,BD215NG,406209,440064,E02002193,53.856767,-1.907088,0.849071257315898,1.0577279756438505,1.1889914805533286,0,0,1,5,5
11178,BD215NH,406264,440293,E02002193,53.858824,-1.906247,0.6235030072100696,0.9096600919564999,1.0064179558462907,0,1,2,5,5
11179,BD215NJ,406219,440270,E02002193,53.858618,-1.906932,0.6433428323996468,0.9134701252741649,1.0209042318911064,0,1,1,5,5
11180,BD215NL,406369,440335,E02002193,53.859201,-1.90465,0.6027644647787392,0.8677842400442602,0.988618269714279,0,1,2,5,5
11181,BD215NN,406343,440419,E02002193,53.85997,-1.905046,0.5148407520777663,0.7846570070019251,0.9181357195698826,0,1,2,5,5
11182,BD215NP,406260,439962,E02002193,53.855849,-1.906315,0.9530188875358138,1.1479800361201615,1.2803546218462154,0,0,1,5,5
11183,BD215NR,406251,439982,E02002193,53.856029,-1.906451,0.9325073726250104,1.1302254785793686,1.2622580170816324,0,0,1,5,5
11184,BD215NS,406295,439979,E02002193,53.856002,-1.905782,0.9390234288876929,1.1447339101471121,1.2700423013273052,0,0,1,5,5
11185,BD215NT,406261,440087,E02002193,53.856973000000004,-1.906297,0.8283990584253461,1.054064138454898,1.1745001171744582,0,0,1,5,5
11186,BD215NU,406292,440065,E02002193,53.856775,-1.905826,0.8531939990412497,1.0791471950138147,1.196701788226577,0,0,1,5,5
11187,BD215NW,406200,439994,E02002193,53.856138,-1.907226,0.9190021762759868,1.1084066309790754,1.247541820971874,0,0,1,5,5
11188,BD215NX,406283,440072,E02002193,53.856838,-1.905963,0.8452845674682581,1.0713372229090001,1.189662935434123,0,0,1,5,5
11189,BD215PA,406336,440103,E02002193,53.857116,-1.905156,0.8216714671935493,1.064935287381974,1.1713434410129153,0,0,1,5,5
11190,BD215PB,406349,440084,E02002193,53.856945,-1.904959,0.8426398993638979,1.0831013316303417,1.1893910146191151,0,0,1,5,5
11191,BD215PD,406347,440034,E02002193,53.856495,-1.90499,0.8915391186033286,1.1193596439140105,1.2311047329177496,0,0,1,5,5
11192,BD215PE,406380,440040,E02002193,53.856549,-1.904489,0.8917695890755639,1.1261271675199493,1.2319733915285414,0,0,1,5,5
11193,BD215PF,406416,440062,E02002193,53.856746,-1.903941,0.878478798833529,1.1230505754286257,1.2208283191073084,0,0,1,5,5
11194,BD215PG,406474,440102,E02002193,53.857105,-1.903058,0.856677885789052,1.1042291000938305,1.2013650142310337,0,0,1,5,5
11195,BD215PH,406390,440236,E02002193,53.858311,-1.904333,0.7036995097340909,0.9661445672837448,1.0720267558688206,0,1,1,5,5
11196,BD215PJ,406420,440219,E02002193,53.858157,-1.903877,0.728642573557159,0.9849991103902774,1.0923569141678104,0,1,1,5,5
11197,BD215PL,406431,440291,E02002193,53.858804,-1.903708,0.664208551586021,0.9155400810498555,1.0371486236210061,0,1,2,5,5
11198,BD215PN,406490,440156,E02002193,53.85759,-1.902814,0.8113648994133281,1.052712491804781,1.1613401834104637,0,0,1,5,5
11199,BD215PP,405018,437129,E02002213,53.830414,-1.925245,1.8866441105836576,1.8866441105836576,1.8866441105836576,0,0,0,0,1
11200,BD215PQ,406373,441206,E02002190,53.867029,-1.904571,0.15193814530919383,0.2166850371348625,0.4982106583191068,4,4,4,6,6
11201,BD215PS,404722,437327,E02002205,53.832196,-1.929739,1.8990937312307679,1.8990937312307679,1.8990937312307679,0,0,0,0,1
11202,BD215PT,405105,437082,E02002213,53.829991,-1.923923,1.7922689530313243,1.7922689530313243,1.7922689530313243,0,0,0,0,1
11203,BD215PU,405118,436706,E02002213,53.826597,-1.923729,1.7496585381153662,1.7496585381153662,1.7496585381153662,0,0,0,0,1
11204,BD215PW,406385,441234,E02002190,53.86728,-1.904388,0.13782452611925305,0.1933814078181501,0.4948418183716258,4,4,4,6,6
11205,BD215PX,405355,436285,E02002213,53.822811,-1.920136,1.5830682234193194,1.5830682234193194,1.5830682234193194,0,0,0,1,1
11206,BD215PY,404770,436888,E02002213,53.82825,-1.929016,NA,NA,NA,NA,NA,NA,NA,NA
11207,BD215PZ,404746,436940,E02002205,53.828704,-1.929377,NA,NA,NA,NA,NA,NA,NA,NA
11208,BD215QA,405522,437434,E02002213,53.833136,-1.917579,1.5071247459981538,1.5071247459981538,1.5071247459981538,0,0,0,1,1
11209,BD215QB,405671,437535,E02002213,53.834056,-1.915316,1.428417656009614,1.428417656009614,1.428417656009614,0,0,0,1,1
11210,BD215QD,405707,437365,E02002213,53.832514,-1.914769,1.3110762754317538,1.3110762754317538,1.3110762754317538,0,0,0,1,1
11211,BD215QE,405316,437850,E02002213,53.836891,-1.920705,1.8991621837010129,1.8991621837010129,1.8991621837010129,0,0,0,0,1
11212,BD215QF,405610,438181,E02002205,53.839849,-1.916228,1.9016776803654187,1.9016776803654187,1.9016776803654187,0,0,0,0,1
11213,BD215QG,406189,438751,E02002193,53.84498,-1.907421,1.92487012548899,1.92487012548899,1.92487012548899,0,0,0,0,1
11214,BD215QH,405925,439080,E02002193,53.847926,-1.911424,1.5055371134581836,1.6793776976293961,1.6793776976293961,0,0,0,1,2
11215,BD215QJ,405922,439275,E02002193,53.849679,-1.911466,1.3417674910356117,1.5014287473087986,1.5014287473087986,0,0,0,1,2
11216,BD215QL,405867,438987,E02002193,53.847091,-1.912308,1.55729412764577,1.7557648919275612,1.7557648919275612,0,0,0,1,2
11217,BD215QN,405426,438661,E02002193,53.844165,-1.919016,1.724895359145012,1.8010803286956867,1.8010803286956867,0,0,0,0,2
11218,BD215QP,406583,438607,E02002213,53.843667,-1.901433,1.8746372982526514,1.8746372982526514,1.8746372982526514,0,0,0,0,1
11219,BD215QQ,405968,439164,E02002193,53.84868,-1.910769,1.4588917026290882,1.6114749041240306,1.6114749041240306,0,0,0,1,2
11220,BD215QR,406565,438881,E02002190,53.84613,-1.9017,NA,NA,NA,NA,NA,NA,NA,NA
11221,BD215QS,406632,439176,E02002193,53.84878,-1.900676,1.790398000445711,1.8502158848903467,1.8502158848903467,0,0,0,0,2
11222,BD215QT,406602,439092,E02002193,53.848026,-1.901134,1.8652766550836366,1.9028683260473271,1.9028683260473271,0,0,0,0,2
11223,BD215QU,406985,439468,E02002190,53.8514,-1.895304,1.6454160568075176,1.7341914895812083,1.7341914895812083,0,0,0,0,2
11224,BD215QW,406904,440261,E02002190,53.858529,-1.896517,0.9610098854850557,1.0744312659796835,1.2567985905953523,0,0,1,4,5
11225,BD215QX,406414,439839,E02002193,53.854742,-1.903976,1.0955053628348883,1.2914989686211467,1.410912712868283,0,0,0,5,5
11226,BD215QY,406725,440057,E02002193,53.856712,-1.899246,1.0052188816372283,1.1926169205866066,1.323150519255484,0,0,0,4,5
11227,BD215QZ,406848,440604,E02002190,53.861612,-1.897361,0.706672342744526,0.7677443327120889,0.9985756807553734,0,2,4,4,6
11228,BD215RA,407600,439093,E02002197,53.848021,-1.885964,NA,NA,NA,NA,NA,NA,NA,NA
11229,BD215RB,404100,434700,E02002205,53.808576,-1.939221,0.8169094197033109,0.8169094197033109,0.8169094197033109,0,0,1,1,1
11230,BD215RD,405900,439100,E02002193,53.848106,-1.911804,1.475424345739218,1.656376012366952,1.656376012366952,0,0,0,1,2
11231,BD215RN,406528,441054,E02002190,53.865661,-1.902217,0.17747619558692476,0.30280265375808807,0.5740217801088031,3,4,4,6,6
11232,BD215UZ,406400,441100,E02002190,53.866076,-1.904163,0.1798493814279139,0.26140317119622364,0.5211189971989019,4,4,4,5,6
11233,BD215WT,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11234,BD215WU,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11235,BD215WW,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11236,BD215WX,405745,440989,E02002190,53.865086,-1.914125,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11237,BD215WY,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11238,BD215WZ,406533,441054,E02002190,53.865661,-1.902141,0.17769299367169347,0.3043568972689278,0.5747380225737173,3,4,4,6,6
11239,BD215XA,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11240,BD215XB,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11241,BD215XD,405950,439775,E02002193,53.854172,-1.911031,1.0046153492755323,1.2447723411482212,1.4376147110323194,0,0,0,3,5
11242,BD215XE,405959,439790,E02002193,53.854307,-1.910894,1.003327463991692,1.2330732868946481,1.4238234830385872,0,0,0,3,5
11243,BD215XF,405959,439790,E02002193,53.854307,-1.910894,1.003327463991692,1.2330732868946481,1.4238234830385872,0,0,0,3,5
11244,BD215XG,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11245,BD215XH,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11246,BD215XJ,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11247,BD215XL,405745,440989,E02002190,53.865086,-1.914125,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11248,BD215XN,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11249,BD215XP,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11250,BD215XQ,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11251,BD215XR,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11252,BD215ZT,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11253,BD219AA,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11254,BD219AE,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11255,BD219AG,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11256,BD219AH,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11257,BD219AJ,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11258,BD219AN,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11259,BD219AP,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11260,BD219AW,405745,440989,E02002190,53.865086,-1.914125,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11261,BD219AX,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11262,BD219AY,405745,440989,E02002190,53.865086,-1.914125,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11263,BD219BA,405745,440989,E02002190,53.865086,-1.914125,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11264,BD219BD,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11265,BD219BL,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11266,BD219BQ,405745,440989,E02002190,53.865086,-1.914125,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11267,BD219BR,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11268,BD219BU,405745,440989,E02002190,53.865086,-1.914125,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11269,BD219BW,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11270,BD219BX,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11271,BD219BY,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11272,BD219BZ,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11273,BD219DA,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11274,BD219DB,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11275,BD219DD,405745,440989,E02002190,53.865086,-1.914125,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11276,BD219DE,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11277,BD219DF,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11278,BD219DG,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11279,BD219DH,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
