PU_ID,pcd,oseast1m,osnrth1m,oslaua,msoa01,lat,long
11698,BD226UJ,405731,440995,E08000032,E02002190,53.86514,-1.914338
11699,BD226UL,405731,440995,E08000032,E02002190,53.86514,-1.914338
11700,BD226UN,404650,440877,E08000032,E02002191,53.86409,-1.930777
11701,BD226UP,404650,440877,E08000032,E02002191,53.86409,-1.930777
11702,BD226UQ,405731,440995,E08000032,E02002190,53.86514,-1.914338
11703,BD226UR,404650,440877,E08000032,E02002191,53.86409,-1.930777
11704,BD226UT,404650,440877,E08000032,E02002191,53.86409,-1.930777
11705,BD226UU,404000,441600,E08000032,E02002196,53.870593,-1.940652
11706,BD226UW,404650,440877,E08000032,E02002191,53.86409,-1.930777
11707,BD226UY,404000,441600,E08000032,E02002196,53.870593,-1.940652
11708,BD226UZ,404000,441600,E08000032,E02002196,53.870593,-1.940652
11709,BD226WA,405731,440995,E08000032,E02002190,53.86514,-1.914338
11710,BD226WB,405731,440995,E08000032,E02002190,53.86514,-1.914338
11711,BD226WH,405731,440995,E08000032,E02002190,53.86514,-1.914338
11712,BD226WJ,405731,440995,E08000032,E02002190,53.86514,-1.914338
11713,BD226WL,405731,440995,E08000032,E02002190,53.86514,-1.914338
11714,BD226WN,405731,440995,E08000032,E02002190,53.86514,-1.914338
11715,BD226WP,405731,440995,E08000032,E02002190,53.86514,-1.914338
11716,BD226WQ,405731,440995,E08000032,E02002190,53.86514,-1.914338
11717,BD226WR,405731,440995,E08000032,E02002190,53.86514,-1.914338
11718,BD226WS,405731,440995,E08000032,E02002190,53.86514,-1.914338
11719,BD226WT,405731,440995,E08000032,E02002190,53.86514,-1.914338
11720,BD226WU,405731,440995,E08000032,E02002190,53.86514,-1.914338
11721,BD226WW,405731,440995,E08000032,E02002190,53.86514,-1.914338
11722,BD226WX,405731,440995,E08000032,E02002190,53.86514,-1.914338
11723,BD226WY,405731,440995,E08000032,E02002190,53.86514,-1.914338
11724,BD226WZ,405731,440995,E08000032,E02002190,53.86514,-1.914338
11725,BD226XA,405731,440995,E08000032,E02002190,53.86514,-1.914338
11726,BD226XB,405731,440995,E08000032,E02002190,53.86514,-1.914338
11727,BD226XW,405731,440995,E08000032,E02002190,53.86514,-1.914338
11728,BD227AA,405028,439555,E08000032,E02002194,53.852204,-1.925051
11729,BD227AB,404895,439446,E08000032,E02002194,53.851226,-1.927074
11730,BD227AD,404898,439379,E08000032,E02002194,53.850624,-1.92703
11731,BD227AE,404894,439258,E08000032,E02002194,53.849536,-1.927092
11732,BD227AF,404762,439196,E08000032,E02002194,53.84898,-1.9291
11733,BD227AG,404919,438996,E08000032,E02002194,53.847181,-1.926717
11734,BD227AH,404698,439032,E08000032,E02002194,53.847507,-1.930075
11735,BD227AJ,404682,439104,E08000032,E02002194,53.848154,-1.930317
11736,BD227AL,404639,439071,E08000032,E02002194,53.847858,-1.930971
11737,BD227AN,404603,439082,E08000032,E02002194,53.847957,-1.931518
11738,BD227AP,404763,438948,E08000032,E02002194,53.846751,-1.929088
11739,BD227AQ,405004,438976,E08000032,E02002193,53.847001,-1.925425
11740,BD227AR,405095,438818,E08000032,E02002193,53.84558,-1.924044
11741,BD227AS,404718,438897,E08000032,E02002194,53.846307,-1.929776
11742,BD227AT,404872,438986,E08000032,E02002194,53.847092,-1.927431
11743,BD227AU,404826,439052,E08000032,E02002194,53.847685,-1.928129
11744,BD227AW,404631,438977,E08000032,E02002194,53.847013,-1.931094
11745,BD227AX,405038,439121,E08000032,E02002194,53.848304,-1.924906
11746,BD227AY,405116,439231,E08000032,E02002194,53.849292,-1.923718
11747,BD227AZ,405045,438925,E08000032,E02002193,53.846542,-1.924803
11748,BD227BA,405338,439656,E08000032,E02002193,53.853109,-1.920337
11749,BD227BB,404985,439296,E08000032,E02002194,53.849877,-1.925709
11750,BD227BD,404870,439137,E08000032,E02002194,53.848449,-1.927459
11751,BD227BE,405001,439163,E08000032,E02002194,53.848681,-1.925468
11752,BD227BG,405041,439353,E08000032,E02002194,53.850389,-1.924856
11753,BD227BJ,405382,439730,E08000032,E02002193,53.853774,-1.919667
11754,BD227BL,405137,439655,E08000032,E02002194,53.853102,-1.923392
11755,BD227BN,405146,439672,E08000032,E02002194,53.853255,-1.923255
11756,BD227BP,405158,439687,E08000032,E02002194,53.85339,-1.923072
11757,BD227BQ,405372,439713,E08000032,E02002193,53.853635,-1.919822
11758,BD227BR,405396,439773,E08000032,E02002193,53.85416,-1.919453
11759,BD227BS,405168,439729,E08000032,E02002194,53.853767,-1.92292
11760,BD227BT,405247,439821,E08000032,E02002194,53.854593,-1.921717
11761,BD227BU,405343,439877,E08000032,E02002193,53.855095,-1.920257
11762,BD227BW,405137,439675,E08000032,E02002194,53.853282,-1.923392
11763,BD227BX,405330,439739,E08000032,E02002193,53.853855,-1.920457
11764,BD227BY,405296,439749,E08000032,E02002194,53.853945,-1.920974
11765,BD227BZ,405240,439751,E08000032,E02002194,53.853964,-1.921825
11766,BD227DA,405312,439768,E08000032,E02002194,53.854116,-1.92073
11767,BD227DB,405298,439754,E08000032,E02002194,53.85399,-1.920943
11768,BD227DD,405293,439776,E08000032,E02002194,53.854188,-1.921019
11769,BD227DE,405262,439705,E08000032,E02002194,53.85355,-1.921491
11770,BD227DF,405202,439749,E08000032,E02002194,53.853946,-1.922403
11771,BD227DG,405225,439709,E08000032,E02002194,53.853587,-1.922054
11772,BD227DH,405108,439460,E08000032,E02002194,53.85135,-1.923836
11773,BD227DJ,405134,439591,E08000032,E02002194,53.852527,-1.923439
11774,BD227DL,405128,439638,E08000032,E02002194,53.852949,-1.923529
11775,BD227DN,404982,439580,E08000032,E02002194,53.85243,-1.92575
11776,BD227DP,404855,439573,E08000032,E02002194,53.852368,-1.92768
11777,BD227DQ,405198,439460,E08000032,E02002194,53.851349,-1.922468
11778,BD227DR,404923,439631,E08000032,E02002194,53.852889,-1.926646
11779,BD227DS,404760,439860,E08000032,E02002194,53.854948,-1.92912
11780,BD227DT,404734,440010,E08000032,E02002194,53.856297,-1.929513
11781,BD227DU,404911,439811,E08000032,E02002194,53.854506,-1.926825
11782,BD227DW,404894,439513,E08000032,E02002194,53.851828,-1.927088
11783,BD227DX,404685,440040,E08000032,E02002194,53.856567,-1.930258
11784,BD227DY,404694,440110,E08000032,E02002194,53.857196,-1.93012
11785,BD227DZ,404750,440146,E08000032,E02002194,53.857519,-1.929268
11786,BD227EA,404774,440121,E08000032,E02002194,53.857294,-1.928903
11787,BD227EB,405183,439545,E08000032,E02002194,53.852113,-1.922695
11788,BD227ED,405306,439593,E08000032,E02002194,53.852543,-1.920824
11789,BD227EE,405277,439514,E08000032,E02002194,53.851848,-1.921269
11790,BD227EF,403583,438783,E08000032,E02002196,53.845277,-1.947026
11791,BD227EG,404819,439773,E08000032,E02002194,53.85418,-1.928228
11792,BD227EH,404852,440200,E08000032,E02002194,53.858003,-1.927716
11793,BD227EJ,403956,439188,E08000032,E02002196,53.848915,-1.941351
11794,BD227EL,404024,439239,E08000032,E02002196,53.849373,-1.940317
11795,BD227EN,403822,439073,E08000032,E02002196,53.847882,-1.94339
11796,BD227EP,403904,439198,E08000032,E02002196,53.849005,-1.942142
11797,BD227EQ,405224,439612,E08000032,E02002194,53.852715,-1.92207
11798,BD227ER,403869,439117,E08000032,E02002196,53.848277,-1.942675
11799,BD227ES,403825,439105,E08000032,E02002196,53.84817,-1.943344
11800,BD227ET,403856,439080,E08000032,E02002196,53.847945,-1.942873
11801,BD227EU,403621,439170,E08000032,E02002196,53.848756,-1.946444
11802,BD227EW,403983,439172,E08000032,E02002196,53.848771,-1.940941
11803,BD227EX,403684,439142,E08000032,E02002196,53.848517,-1.945489
11804,BD227EY,403646,439038,E08000032,E02002196,53.847569,-1.946065
11805,BD227EZ,403702,439064,E08000032,E02002196,53.847802,-1.945214
11806,BD227FA,402886,438774,E08000032,E02002196,53.845215,-1.957622
11807,BD227FB,404483,439949,E08000032,E02002194,53.855764,-1.933333
11808,BD227FD,404494,439843,E08000032,E02002196,53.854812,-1.933167
11809,BD227FE,404577,439965,E08000032,E02002194,53.855907,-1.931904
11810,BD227FF,404458,439919,E08000032,E02002196,53.855495,-1.933714
11811,BD227FG,404389,439920,E08000032,E02002196,53.855505,-1.934763
11812,BD227FH,404461,439859,E08000032,E02002196,53.854956,-1.933669
11813,BD227FJ,404425,439938,E08000032,E02002196,53.855666,-1.934215
11814,BD227FL,404441,439908,E08000032,E02002196,53.855396,-1.933972
11815,BD227FN,404286,439192,E08000032,E02002194,53.848962,-1.936338
11816,BD227FP,404259,439206,E08000032,E02002194,53.849088,-1.936749
11817,BD227FQ,404246,439120,E08000032,E02002194,53.848315,-1.936947
11818,BD227FR,404205,439218,E08000032,E02002194,53.849197,-1.937569
11819,BD227HA,403748,439042,E08000032,E02002196,53.847604,-1.944515
11820,BD227HB,403724,438996,E08000032,E02002196,53.847191,-1.94488
11821,BD227HD,403689,438956,E08000032,E02002196,53.846832,-1.945412
11822,BD227HE,403670,438976,E08000032,E02002196,53.847012,-1.945701
11823,BD227HF,403640,438992,E08000032,E02002196,53.847156,-1.946157
11824,BD227HG,403593,438980,E08000032,E02002196,53.847048,-1.946871
11825,BD227HH,403588,438930,E08000032,E02002196,53.846599,-1.946948
11826,BD227HJ,403639,438950,E08000032,E02002196,53.846778,-1.946172
11827,BD227HL,403591,438870,E08000032,E02002196,53.846059,-1.946903
11828,BD227HN,403584,438884,E08000032,E02002196,53.846185,-1.947009
11829,BD227HP,403535,438940,E08000032,E02002196,53.846689,-1.947753
11830,BD227HQ,403582,438931,E08000032,E02002196,53.846608,-1.947039
11831,BD227HR,403558,438916,E08000032,E02002196,53.846473,-1.947404
11832,BD227HS,403746,438891,E08000032,E02002196,53.846247,-1.944547
11833,BD227HT,403626,438832,E08000032,E02002196,53.845718,-1.946371
11834,BD227HU,403599,438859,E08000032,E02002196,53.84596,-1.946782
11835,BD227HW,403535,438839,E08000032,E02002196,53.845781,-1.947754
11836,BD227HX,403521,438782,E08000032,E02002196,53.845269,-1.947968
11837,BD227HY,403379,438814,E08000032,E02002196,53.845557,-1.950126
11838,BD227HZ,403267,438792,E08000032,E02002196,53.84536,-1.951828
11839,BD227JA,403235,438840,E08000032,E02002196,53.845792,-1.952314
11840,BD227JB,403320,438910,E08000032,E02002196,53.846435,-1.951025
11841,BD227JD,403188,439057,E08000032,E02002196,53.847743,-1.953026
11842,BD227JE,403332,439161,E08000032,E02002196,53.848676,-1.950837
11843,BD227JF,403711,438944,E08000032,E02002196,53.846724,-1.945078
11844,BD227JH,403108,439189,E08000032,E02002196,53.848929,-1.954241
11845,BD227JJ,403622,438697,E08000032,E02002196,53.844504,-1.946434
11846,BD227JL,403655,438711,E08000032,E02002196,53.84463,-1.945932
11847,BD227JN,403791,438693,E08000032,E02002196,53.844467,-1.943865
11848,BD227JP,404024,438766,E08000032,E02002196,53.845122,-1.940323
11849,BD227JQ,403236,439146,E08000032,E02002196,53.848542,-1.952296
11850,BD227JR,403962,438861,E08000032,E02002196,53.845976,-1.941264
11851,BD227JS,403934,438920,E08000032,E02002196,53.846506,-1.941689
11852,BD227JT,403929,439056,E08000032,E02002196,53.847743,-1.941767
11853,BD227JU,403655,438932,E08000032,E02002196,53.846616,-1.94593
11854,BD227JW,403916,438769,E08000032,E02002196,53.845149,-1.941964
11855,BD227JY,403600,438900,E08000032,E02002196,53.846329,-1.946766
11856,BD227LA,404728,439852,E08000032,E02002194,53.854877,-1.929607
11857,BD227LB,404370,439967,E08000032,E02002194,53.855927,-1.935051
11858,BD227LD,404539,439779,E08000032,E02002194,53.854222,-1.932481
11859,BD227LE,404582,439864,E08000032,E02002194,53.854986,-1.931826
11860,BD227LF,404747,439812,E08000032,E02002194,53.854517,-1.929319
11861,BD227LG,404602,439621,E08000032,E02002194,53.852801,-1.931526
11862,BD227LH,404667,439858,E08000032,E02002194,53.854945,-1.930537
11863,BD227LJ,404607,439799,E08000032,E02002194,53.854401,-1.931447
11864,BD227LL,404583,439698,E08000032,E02002194,53.853508,-1.931817
11865,BD227LN,404591,439678,E08000032,E02002194,53.853314,-1.931692
11866,BD227LP,404516,439528,E08000032,E02002194,53.851966,-1.932834
11867,BD227LQ,404695,439622,E08000032,E02002194,53.85281,-1.930112
11868,BD227LR,404424,439673,E08000032,E02002196,53.85327,-1.934231
11869,BD227LS,404334,439437,E08000032,E02002194,53.85115,-1.935602
11870,BD227LT,404403,439400,E08000032,E02002194,53.850817,-1.934554
11871,BD227LU,404226,439275,E08000032,E02002194,53.849695,-1.937246
11872,BD227LW,404526,439645,E08000032,E02002194,53.853018,-1.932681
11873,BD227LX,404493,439440,E08000032,E02002194,53.851176,-1.933185
11874,BD227LY,404449,439321,E08000032,E02002194,53.850106,-1.933856
11875,BD227LZ,404403,439207,E08000032,E02002194,53.849082,-1.934557
11876,BD227NA,404246,439331,E08000032,E02002194,53.850198,-1.936941
11877,BD227NB,404064,439264,E08000032,E02002196,53.849597,-1.939709
11878,BD227ND,404080,439211,E08000032,E02002196,53.849121,-1.939466
11879,BD227NE,404086,439173,E08000032,E02002196,53.848779,-1.939375
11880,BD227NF,404111,439102,E08000032,E02002196,53.848141,-1.938996
11881,BD227NG,404219,439060,E08000032,E02002196,53.847762,-1.937355
11882,BD227NH,404323,439037,E08000032,E02002196,53.847555,-1.935775
11883,BD227NJ,404364,438997,E08000032,E02002196,53.847195,-1.935152
11884,BD227NL,404272,438840,E08000032,E02002196,53.845785,-1.936553
11885,BD227NN,404345,438812,E08000032,E02002196,53.845532,-1.935444
11886,BD227NP,404605,439227,E08000032,E02002194,53.84926,-1.931486
11887,BD227NQ,404483,438870,E08000032,E02002194,53.846053,-1.933345
11888,BD227NR,404666,439282,E08000032,E02002194,53.849754,-1.930558
11889,BD227NS,404553,439046,E08000032,E02002194,53.847634,-1.932279
11890,BD227NT,404172,439181,E08000032,E02002196,53.84885,-1.938068
11891,BD227NU,404359,439235,E08000032,E02002194,53.849348,-1.935228
11892,BD227NW,404523,439070,E08000032,E02002194,53.84785,-1.932734
11893,BD227NX,402998,438696,E08000032,E02002196,53.844499,-1.955918
11894,BD227PA,403141,438838,E08000032,E02002196,53.845775,-1.953743
11895,BD227PB,403181,438855,E08000032,E02002196,53.845941,-1.953138
11896,BD227PD,403054,438868,E08000032,E02002196,53.846045,-1.955065
11897,BD227PE,403010,438806,E08000032,E02002196,53.845488,-1.955734
11898,BD227PF,402975,438854,E08000032,E02002196,53.845919,-1.956266
11899,BD227PG,402967,438869,E08000032,E02002196,53.846054,-1.956387
11900,BD227PH,402760,439014,E08000032,E02002196,53.847359,-1.959532
11901,BD227PJ,402771,439059,E08000032,E02002196,53.847763,-1.959365
11902,BD227PL,402795,439007,E08000032,E02002196,53.847295,-1.959
11903,BD227PN,402837,438923,E08000032,E02002196,53.84654,-1.958363
11904,BD227PP,402878,438849,E08000032,E02002196,53.845889,-1.957743
11905,BD227PQ,402882,438953,E08000032,E02002196,53.84681,-1.957678
11906,BD227PR,402820,438785,E08000032,E02002196,53.8453,-1.958622
11907,BD227PS,402857,438786,E08000032,E02002196,53.845323,-1.958063
11908,BD227PT,402763,438893,E08000032,E02002196,53.846271,-1.959488
11909,BD227PU,402747,438869,E08000032,E02002196,53.846055,-1.959731
11910,BD227PW,403178,438735,E08000032,E02002196,53.844849,-1.953182
11911,BD227PX,402845,438651,E08000032,E02002196,53.844095,-1.958243
11912,BD227PY,402884,438547,E08000032,E02002196,53.843161,-1.957652
11913,BD227PZ,402992,438947,E08000032,E02002196,53.846755,-1.956007
11914,BD227QA,402738,438566,E08000032,E02002196,53.843332,-1.95987
11915,BD227QB,402681,438610,E08000032,E02002196,53.843728,-1.960736
11916,BD227QD,402707,438632,E08000032,E02002196,53.843939,-1.960344
11917,BD227QE,402750,438606,E08000032,E02002196,53.843692,-1.959688
11918,BD227QF,403425,438504,E08000032,E02002196,53.842785,-1.949433
11919,BD227QG,402781,438700,E08000032,E02002196,53.844536,-1.959216
11920,BD227QH,402898,438698,E08000032,E02002196,53.844532,-1.957441
11921,BD227QJ,403470,438612,E08000032,E02002196,53.843741,-1.948745
11922,BD227QL,403104,438617,E08000032,E02002196,53.843802,-1.954311
11923,BD227QN,403148,438695,E08000032,E02002196,53.844489,-1.953638
11924,BD227QP,403059,438692,E08000032,E02002196,53.844463,-1.954991
11925,BD227QQ,402734,438710,E08000032,E02002196,53.844626,-1.95993
11926,BD227QR,403265,438647,E08000032,E02002196,53.844057,-1.95186
11927,BD227QS,403286,438210,E08000032,E02002205,53.840129,-1.951546
11928,BD227QT,403439,438619,E08000032,E02002196,53.843804,-1.949216
11929,BD227QU,403389,438617,E08000032,E02002196,53.843787,-1.949976
11930,BD227QW,403038,438722,E08000032,E02002196,53.844733,-1.95531
11931,BD227QX,403400,438665,E08000032,E02002196,53.844218,-1.949808
11932,BD227QY,403374,438388,E08000032,E02002196,53.841743,-1.950209
11933,BD227QZ,403422,438073,E08000032,E02002196,53.838897,-1.94948
11934,BD227RA,403336,437984,E08000032,E02002196,53.838098,-1.950788
11935,BD227RB,403372,437913,E08000032,E02002205,53.837459,-1.950242
11936,BD227RD,403393,437963,E08000032,E02002205,53.837909,-1.949922
11937,BD227RE,403678,438588,E08000032,E02002196,53.843524,-1.945584
11938,BD227RF,403113,439009,E08000032,E02002196,53.847312,-1.954167
11939,BD227RG,403184,438946,E08000032,E02002196,53.846745,-1.953088
11940,BD227RH,403662,438558,E08000032,E02002196,53.843255,-1.945827
11941,BD227RJ,403645,438603,E08000032,E02002196,53.843659,-1.946085
11942,BD227RL,403631,438624,E08000032,E02002196,53.843848,-1.946298
11943,BD227RN,403581,438651,E08000032,E02002196,53.844091,-1.947057
11944,BD227RP,403584,438661,E08000032,E02002196,53.844181,-1.947012
11945,BD227RQ,403151,438955,E08000032,E02002196,53.846826,-1.95359
11946,BD227RR,403534,438670,E08000032,E02002196,53.844262,-1.947772
11947,BD227RS,403076,438777,E08000032,E02002196,53.845227,-1.954731
11948,BD227RT,403088,439134,E08000032,E02002196,53.848435,-1.954546
11949,BD227RU,402789,438858,E08000032,E02002196,53.84597,-1.959096
11950,BD227RW,403601,438636,E08000032,E02002196,53.843956,-1.946754
11951,BD227RX,402927,437860,E08000032,E02002205,53.836986,-1.957004
11952,BD227RY,403095,438896,E08000032,E02002196,53.846296,-1.954441
11953,BD227RZ,403023,437782,E08000032,E02002205,53.836284,-1.955546
11954,BD227SA,402673,438022,E08000032,E02002205,53.838457,-1.960866
11955,BD227SB,402870,439129,E08000032,E02002196,53.848392,-1.957859
11956,BD227SD,402704,439114,E08000032,E02002196,53.848258,-1.960383
11957,BD227SE,402770,438517,E08000032,E02002196,53.842891,-1.959385
11958,BD227SF,402785,438561,E08000032,E02002196,53.843287,-1.959156
11959,BD227SG,402634,438525,E08000032,E02002205,53.842964,-1.961451
11960,BD227SH,402892,439184,E08000032,E02002196,53.848886,-1.957524
11961,BD227SJ,402806,439089,E08000032,E02002196,53.848032,-1.958832
11962,BD227SL,402723,438898,E08000032,E02002196,53.846316,-1.960096
11963,BD227SN,404635,439702,E08000032,E02002194,53.853529,-1.931023
11964,BD227SP,402952,437889,E08000032,E02002205,53.837246,-1.956624
11965,BD227SQ,402949,439059,E08000032,E02002196,53.847762,-1.956659
11966,BD227SR,402875,439093,E08000032,E02002196,53.848068,-1.957784
11967,BD227SS,402975,439026,E08000032,E02002196,53.847465,-1.956264
11968,BD227ST,402978,439171,E08000032,E02002196,53.848768,-1.956217
11969,BD227SU,402992,437806,E08000032,E02002205,53.8365,-1.956017
11970,BD227SW,403030,438762,E08000032,E02002196,53.845092,-1.955431
11971,BD227SX,402732,438853,E08000032,E02002196,53.845912,-1.959959
11972,BD227SY,404595,439599,E08000032,E02002194,53.852604,-1.931632
11973,BD227SZ,404712,439770,E08000032,E02002194,53.85414,-1.929851
11974,BD227TA,404712,439770,E08000032,E02002194,53.85414,-1.929851
11975,BD227TB,404083,439143,E08000032,E02002196,53.84851,-1.939421
11976,BD227TD,402944,438766,E08000032,E02002196,53.845129,-1.956738
11977,BD227TF,403222,438666,E08000032,E02002196,53.844228,-1.952514
11978,BD227WA,405731,440995,E08000032,E02002190,53.86514,-1.914338
11979,BD227WU,405731,440995,E08000032,E02002190,53.86514,-1.914338
11980,BD227WW,405731,440995,E08000032,E02002190,53.86514,-1.914338
11981,BD227WX,405731,440995,E08000032,E02002190,53.86514,-1.914338
11982,BD227WY,405731,440995,E08000032,E02002190,53.86514,-1.914338
11983,BD227YB,404712,439770,E08000032,E02002194,53.85414,-1.929851
11984,BD227YD,405731,440995,E08000032,E02002190,53.86514,-1.914338
11985,BD227YE,404083,439143,E08000032,E02002196,53.84851,-1.939421
11986,BD227YF,404083,439143,E08000032,E02002196,53.84851,-1.939421
11987,BD227YG,405731,440995,E08000032,E02002190,53.86514,-1.914338
11988,BD227YH,404083,439143,E08000032,E02002196,53.84851,-1.939421
11989,BD227YJ,405731,440995,E08000032,E02002190,53.86514,-1.914338
11990,BD227YL,405731,440995,E08000032,E02002190,53.86514,-1.914338
11991,BD227YP,404083,439143,E08000032,E02002196,53.84851,-1.939421
11992,BD227YU,405731,440995,E08000032,E02002190,53.86514,-1.914338
11993,BD227YW,404083,439143,E08000032,E02002196,53.84851,-1.939421
11994,BD227YX,405731,440995,E08000032,E02002190,53.86514,-1.914338
11995,BD227YY,404712,439770,E08000032,E02002194,53.85414,-1.929851
11996,BD227YZ,405731,440995,E08000032,E02002190,53.86514,-1.914338
11997,BD227ZY,405731,440995,E08000032,E02002190,53.86514,-1.914338
11998,BD228AA,404059,437604,E08000032,E02002205,53.834677,-1.939806
11999,BD228AB,404059,437588,E08000032,E02002205,53.834534,-1.939806
12000,BD228AD,404060,437568,E08000032,E02002205,53.834368,-1.939794
12001,BD228AE,404047,437523,E08000032,E02002205,53.833949,-1.939989
12002,BD228AF,403341,436591,E08000032,E02002205,53.825578,-1.950727
12003,BD228AG,403942,437460,E08000032,E02002205,53.833384,-1.941586
12004,BD228AH,403386,436500,E08000032,E02002205,53.824759,-1.9500440000000001
12005,BD228AJ,403245,436570,E08000032,E02002205,53.825389,-1.952185
12006,BD228AL,403323,436649,E08000032,E02002205,53.826099,-1.951
12007,BD228AN,403244,436615,E08000032,E02002205,53.825794,-1.9522
12008,BD228AP,403286,436633,E08000032,E02002205,53.825955,-1.951562
12009,BD228AQ,403250,436681,E08000032,E02002205,53.826401,-1.952111
12010,BD228AR,403131,436545,E08000032,E02002205,53.825165,-1.953917
12011,BD228AS,403149,436452,E08000032,E02002205,53.824329,-1.953645
12012,BD228AT,403114,436547,E08000032,E02002205,53.825183,-1.954176
12013,BD228AU,403121,436571,E08000032,E02002205,53.825399,-1.954069
12014,BD228AW,403241,436781,E08000032,E02002205,53.827286,-1.952244
12015,BD228AX,403138,436590,E08000032,E02002205,53.82557,-1.953811
12016,BD228AY,403169,436626,E08000032,E02002205,53.825893,-1.953339
12017,BD228AZ,403997,437505,E08000032,E02002205,53.833788,-1.940749
12018,BD228BA,403129,436595,E08000032,E02002205,53.825615,-1.953947
12019,BD228BB,403108,436610,E08000032,E02002205,53.82575,-1.954266
12020,BD228BD,403140,436622,E08000032,E02002205,53.825857,-1.95378
12021,BD228BE,403144,436657,E08000032,E02002205,53.826172,-1.953719
12022,BD228BG,403158,436671,E08000032,E02002205,53.826298,-1.953506
12023,BD228BH,403185,436678,E08000032,E02002205,53.82636,-1.953096
12024,BD228BJ,403156,436678,E08000032,E02002205,53.826361,-1.953536
12025,BD228BL,403148,436695,E08000032,E02002205,53.826528,-1.95366
12026,BD228BN,403181,436740,E08000032,E02002205,53.826918,-1.953156
12027,BD228BP,403203,436779,E08000032,E02002205,53.827268,-1.952821
12028,BD228BQ,403162,436797,E08000032,E02002205,53.82743,-1.953444
12029,BD228BS,403279,436720,E08000032,E02002205,53.826737,-1.951667
12030,BD228BT,403290,436680,E08000032,E02002205,53.826378,-1.951501
12031,BD228BU,403367,436675,E08000032,E02002205,53.826332,-1.950331
12032,BD228BW,403112,436804,E08000032,E02002205,53.827493,-1.954204
12033,BD228BX,403215,436794,E08000032,E02002205,53.827403,-1.952639
12034,BD228BY,403195,436885,E08000032,E02002205,53.828221,-1.952942
12035,BD228BZ,403136,436952,E08000032,E02002205,53.828823,-1.953837
12036,BD228DA,403098,437036,E08000032,E02002205,53.829579,-1.954414
12037,BD228DB,403064,437130,E08000032,E02002205,53.830424,-1.95493
12038,BD228DD,403101,437135,E08000032,E02002205,53.830468,-1.954367
12039,BD228DE,403074,437163,E08000032,E02002205,53.83072,-1.954777
12040,BD228DF,403127,437100,E08000032,E02002205,53.830154,-1.953973
12041,BD228DG,402947,437323,E08000032,E02002205,53.832159,-1.956705
12042,BD228DH,403067,437230,E08000032,E02002205,53.831322,-1.954883
12043,BD228DJ,403066,437214,E08000032,E02002205,53.831193,-1.954901
12044,BD228DL,403064,437198,E08000032,E02002205,53.831049,-1.954932
12045,BD228DN,403134,437010,E08000032,E02002205,53.829345000000004,-1.953867
12046,BD228DP,403036,437209,E08000032,E02002205,53.831134,-1.955354
12047,BD228DQ,403100,437000,E08000032,E02002205,53.829255,-1.954384
12048,BD228DR,402971,437233,E08000032,E02002205,53.83135,-1.956342
12049,BD228DS,402949,437253,E08000032,E02002205,53.83153,-1.956676
12050,BD228DT,402904,437301,E08000032,E02002205,53.831961,-1.957359
12051,BD228DU,402925,437299,E08000032,E02002205,53.831943,-1.95704
12052,BD228DW,403134,437308,E08000032,E02002205,53.832037,-1.953867
12053,BD228DX,403141,437026,E08000032,E02002205,53.829488,-1.953761
12054,BD228DY,402996,437307,E08000032,E02002205,53.832015,-1.955961
12055,BD228DZ,402999,437330,E08000032,E02002205,53.832222,-1.955915
12056,BD228EA,402900,437300,E08000032,E02002205,53.831953,-1.95742
12057,BD228EB,402992,437436,E08000032,E02002205,53.833174,-1.956021
12058,BD228ED,402929,437469,E08000032,E02002205,53.833471,-1.956978
12059,BD228EE,402901,437336,E08000032,E02002205,53.832276,-1.957404
12060,BD228EF,402994,437262,E08000032,E02002205,53.83161,-1.955992
12061,BD228EG,403090,437409,E08000032,E02002205,53.832945,-1.954535
12062,BD228EH,402889,437331,E08000032,E02002205,53.832245,-1.95759
12063,BD228EJ,402775,437266,E08000032,E02002205,53.831648,-1.959319
12064,BD228EL,402782,437312,E08000032,E02002205,53.832061,-1.959213
12065,BD228EN,402614,437311,E08000032,E02002205,53.832053,-1.961765
12066,BD228EP,402892,437384,E08000032,E02002205,53.832708,-1.957541
12067,BD228EQ,403060,437460,E08000032,E02002205,53.83339,-1.954987
12068,BD228ER,403038,437394,E08000032,E02002205,53.832797,-1.955322
12069,BD228ES,403020,437404,E08000032,E02002205,53.832887,-1.955596
12070,BD228ET,403023,437409,E08000032,E02002205,53.832932,-1.95555
12071,BD228EU,403098,437475,E08000032,E02002205,53.833538,-1.954413
12072,BD228EW,402842,437394,E08000032,E02002205,53.832798,-1.9583
12073,BD228EX,403112,437392,E08000032,E02002205,53.832778,-1.954198
12074,BD228EY,402786,437412,E08000032,E02002205,53.83296,-1.959151
12075,BD228EZ,403291,437544,E08000032,E02002205,53.834143,-1.951476
12076,BD228HA,403351,437519,E08000032,E02002205,53.833918,-1.950565
12077,BD228HB,403388,437536,E08000032,E02002205,53.834071,-1.950003
12078,BD228HD,403475,437754,E08000032,E02002205,53.83603,-1.948678
12079,BD228HE,403457,437777,E08000032,E02002205,53.836236,-1.948952
12080,BD228HF,403358,437699,E08000032,E02002205,53.835536,-1.950457
12081,BD228HG,403289,437583,E08000032,E02002205,53.834494,-1.951506
12082,BD228HH,403422,437736,E08000032,E02002205,53.835868,-1.949484
12083,BD228HJ,403302,437808,E08000032,E02002205,53.836516,-1.951307
